,file,case,framenumber,class
6122,33011_sessie2_taskrobotEngagement,visible,98,1
6123,33011_sessie2_taskrobotEngagement,visible,99,1
6124,33011_sessie2_taskrobotEngagement,visible,100,1
6125,33011_sessie2_taskrobotEngagement,visible,101,1
6126,33011_sessie2_taskrobotEngagement,visible,102,1
6127,33011_sessie2_taskrobotEngagement,visible,103,1
6128,33011_sessie2_taskrobotEngagement,visible,104,1
6129,33011_sessie2_taskrobotEngagement,visible,105,1
6130,33011_sessie2_taskrobotEngagement,visible,106,1
6131,33011_sessie2_taskrobotEngagement,visible,107,1
6132,33011_sessie2_taskrobotEngagement,visible,108,1
6133,33011_sessie2_taskrobotEngagement,visible,109,1
6134,33011_sessie2_taskrobotEngagement,visible,110,1
6135,33011_sessie2_taskrobotEngagement,visible,111,1
6136,33011_sessie2_taskrobotEngagement,visible,112,1
6137,33011_sessie2_taskrobotEngagement,visible,113,1
6138,33011_sessie2_taskrobotEngagement,visible,114,1
6139,33011_sessie2_taskrobotEngagement,visible,115,1
6140,33011_sessie2_taskrobotEngagement,visible,116,1
6141,33011_sessie2_taskrobotEngagement,visible,117,1
6142,33011_sessie2_taskrobotEngagement,visible,118,1
6143,33011_sessie2_taskrobotEngagement,visible,119,1
6144,33011_sessie2_taskrobotEngagement,visible,120,1
6145,33011_sessie2_taskrobotEngagement,visible,121,1
6146,33011_sessie2_taskrobotEngagement,visible,122,1
6147,33011_sessie2_taskrobotEngagement,visible,123,1
6148,33011_sessie2_taskrobotEngagement,visible,124,1
6149,33011_sessie2_taskrobotEngagement,visible,125,1
6150,33011_sessie2_taskrobotEngagement,visible,126,1
6151,33011_sessie2_taskrobotEngagement,visible,127,1
6152,33011_sessie2_taskrobotEngagement,visible,128,1
6153,33011_sessie2_taskrobotEngagement,visible,129,1
6154,33011_sessie2_taskrobotEngagement,visible,130,1
6155,33011_sessie2_taskrobotEngagement,visible,131,1
6156,33011_sessie2_taskrobotEngagement,visible,132,1
6157,33011_sessie2_taskrobotEngagement,visible,133,1
6158,33011_sessie2_taskrobotEngagement,visible,134,1
6159,33011_sessie2_taskrobotEngagement,visible,135,1
6160,33011_sessie2_taskrobotEngagement,visible,136,1
6161,33011_sessie2_taskrobotEngagement,visible,137,1
6162,33011_sessie2_taskrobotEngagement,visible,138,1
6163,33011_sessie2_taskrobotEngagement,visible,139,1
6164,33011_sessie2_taskrobotEngagement,visible,140,1
6165,33011_sessie2_taskrobotEngagement,visible,141,1
6166,33011_sessie2_taskrobotEngagement,visible,142,1
6167,33011_sessie2_taskrobotEngagement,visible,143,1
6168,33011_sessie2_taskrobotEngagement,visible,144,1
6169,33011_sessie2_taskrobotEngagement,visible,145,1
6170,33011_sessie2_taskrobotEngagement,visible,146,1
6171,33011_sessie2_taskrobotEngagement,visible,147,1
6172,33011_sessie2_taskrobotEngagement,visible,148,1
6173,33011_sessie2_taskrobotEngagement,visible,149,1
6174,33011_sessie2_taskrobotEngagement,visible,150,1
6175,33011_sessie2_taskrobotEngagement,visible,151,1
6176,33011_sessie2_taskrobotEngagement,visible,152,1
6177,33011_sessie2_taskrobotEngagement,visible,153,1
6178,33011_sessie2_taskrobotEngagement,visible,154,1
6179,33011_sessie2_taskrobotEngagement,visible,155,1
6180,33011_sessie2_taskrobotEngagement,visible,156,1
6181,33011_sessie2_taskrobotEngagement,visible,157,1
6182,33011_sessie2_taskrobotEngagement,visible,158,1
6183,33011_sessie2_taskrobotEngagement,visible,159,1
6184,33011_sessie2_taskrobotEngagement,visible,160,1
6185,33011_sessie2_taskrobotEngagement,visible,161,1
6186,33011_sessie2_taskrobotEngagement,visible,162,1
6187,33011_sessie2_taskrobotEngagement,visible,163,1
6188,33011_sessie2_taskrobotEngagement,visible,164,1
6189,33011_sessie2_taskrobotEngagement,visible,165,1
6190,33011_sessie2_taskrobotEngagement,visible,166,1
6191,33011_sessie2_taskrobotEngagement,visible,167,1
6192,33011_sessie2_taskrobotEngagement,visible,168,1
6193,33011_sessie2_taskrobotEngagement,visible,169,1
6194,33011_sessie2_taskrobotEngagement,visible,170,1
6195,33011_sessie2_taskrobotEngagement,visible,171,1
6196,33011_sessie2_taskrobotEngagement,visible,172,1
6197,33011_sessie2_taskrobotEngagement,visible,173,1
6198,33011_sessie2_taskrobotEngagement,visible,174,1
6199,33011_sessie2_taskrobotEngagement,visible,175,1
6200,33011_sessie2_taskrobotEngagement,visible,176,1
6201,33011_sessie2_taskrobotEngagement,visible,177,1
6202,33011_sessie2_taskrobotEngagement,visible,178,1
6203,33011_sessie2_taskrobotEngagement,visible,179,1
6204,33011_sessie2_taskrobotEngagement,visible,180,1
6205,33011_sessie2_taskrobotEngagement,visible,181,1
6206,33011_sessie2_taskrobotEngagement,visible,182,1
6207,33011_sessie2_taskrobotEngagement,visible,183,1
6208,33011_sessie2_taskrobotEngagement,visible,184,1
6209,33011_sessie2_taskrobotEngagement,visible,185,1
6210,33011_sessie2_taskrobotEngagement,visible,186,1
6211,33011_sessie2_taskrobotEngagement,visible,187,1
6212,33011_sessie2_taskrobotEngagement,visible,188,1
6213,33011_sessie2_taskrobotEngagement,visible,189,1
6214,33011_sessie2_taskrobotEngagement,visible,190,1
6215,33011_sessie2_taskrobotEngagement,visible,191,1
6216,33011_sessie2_taskrobotEngagement,visible,192,1
6217,33011_sessie2_taskrobotEngagement,visible,193,1
6218,33011_sessie2_taskrobotEngagement,visible,194,1
6219,33011_sessie2_taskrobotEngagement,visible,195,1
6220,33011_sessie2_taskrobotEngagement,visible,196,1
6221,33011_sessie2_taskrobotEngagement,visible,197,1
6222,33011_sessie2_taskrobotEngagement,visible,198,1
6223,33011_sessie2_taskrobotEngagement,visible,199,1
6224,33011_sessie2_taskrobotEngagement,visible,200,1
6225,33011_sessie2_taskrobotEngagement,visible,201,1
6226,33011_sessie2_taskrobotEngagement,visible,202,1
6227,33011_sessie2_taskrobotEngagement,visible,203,1
6228,33011_sessie2_taskrobotEngagement,visible,204,1
6229,33011_sessie2_taskrobotEngagement,visible,205,1
6230,33011_sessie2_taskrobotEngagement,visible,206,1
6231,33011_sessie2_taskrobotEngagement,visible,207,1
6232,33011_sessie2_taskrobotEngagement,visible,208,1
6233,33011_sessie2_taskrobotEngagement,visible,209,1
6234,33011_sessie2_taskrobotEngagement,visible,210,1
6235,33011_sessie2_taskrobotEngagement,visible,211,1
6236,33011_sessie2_taskrobotEngagement,visible,212,1
6237,33011_sessie2_taskrobotEngagement,visible,213,1
6238,33011_sessie2_taskrobotEngagement,visible,214,1
6239,33011_sessie2_taskrobotEngagement,visible,215,1
6240,33011_sessie2_taskrobotEngagement,visible,216,1
6241,33011_sessie2_taskrobotEngagement,visible,217,1
6242,33011_sessie2_taskrobotEngagement,visible,218,1
6243,33011_sessie2_taskrobotEngagement,visible,219,1
6244,33011_sessie2_taskrobotEngagement,visible,220,1
6245,33011_sessie2_taskrobotEngagement,visible,221,1
6246,33011_sessie2_taskrobotEngagement,visible,222,1
6247,33011_sessie2_taskrobotEngagement,visible,223,1
6248,33011_sessie2_taskrobotEngagement,visible,224,1
6249,33011_sessie2_taskrobotEngagement,visible,225,1
6250,33011_sessie2_taskrobotEngagement,visible,226,1
6251,33011_sessie2_taskrobotEngagement,visible,227,1
6252,33011_sessie2_taskrobotEngagement,visible,228,1
6253,33011_sessie2_taskrobotEngagement,visible,229,1
6254,33011_sessie2_taskrobotEngagement,visible,230,1
6255,33011_sessie2_taskrobotEngagement,visible,231,1
6256,33011_sessie2_taskrobotEngagement,visible,232,1
6257,33011_sessie2_taskrobotEngagement,visible,233,1
6258,33011_sessie2_taskrobotEngagement,visible,234,1
6259,33011_sessie2_taskrobotEngagement,visible,235,1
6260,33011_sessie2_taskrobotEngagement,visible,236,1
6261,33011_sessie2_taskrobotEngagement,visible,237,1
6262,33011_sessie2_taskrobotEngagement,visible,238,1
6263,33011_sessie2_taskrobotEngagement,visible,239,1
6264,33011_sessie2_taskrobotEngagement,visible,240,1
6265,33011_sessie2_taskrobotEngagement,visible,241,1
6266,33011_sessie2_taskrobotEngagement,visible,242,1
6267,33011_sessie2_taskrobotEngagement,visible,243,1
6268,33011_sessie2_taskrobotEngagement,visible,244,1
6269,33011_sessie2_taskrobotEngagement,visible,245,1
6270,33011_sessie2_taskrobotEngagement,visible,246,1
6271,33011_sessie2_taskrobotEngagement,visible,247,1
6272,33011_sessie2_taskrobotEngagement,visible,248,1
6273,33011_sessie2_taskrobotEngagement,visible,249,1
6274,33011_sessie2_taskrobotEngagement,visible,250,1
6275,33011_sessie2_taskrobotEngagement,visible,251,1
6276,33011_sessie2_taskrobotEngagement,visible,252,1
6277,33011_sessie2_taskrobotEngagement,visible,253,1
6278,33011_sessie2_taskrobotEngagement,visible,254,1
6279,33011_sessie2_taskrobotEngagement,visible,255,1
6280,33011_sessie2_taskrobotEngagement,visible,256,1
6281,33011_sessie2_taskrobotEngagement,visible,257,1
6282,33011_sessie2_taskrobotEngagement,visible,258,1
6283,33011_sessie2_taskrobotEngagement,visible,259,1
6284,33011_sessie2_taskrobotEngagement,visible,260,1
6285,33011_sessie2_taskrobotEngagement,visible,261,1
6286,33011_sessie2_taskrobotEngagement,visible,262,1
6287,33011_sessie2_taskrobotEngagement,visible,263,1
6288,33011_sessie2_taskrobotEngagement,visible,264,1
6289,33011_sessie2_taskrobotEngagement,visible,265,1
6290,33011_sessie2_taskrobotEngagement,visible,266,1
6291,33011_sessie2_taskrobotEngagement,visible,267,1
6292,33011_sessie2_taskrobotEngagement,visible,268,1
6293,33011_sessie2_taskrobotEngagement,visible,269,1
6294,33011_sessie2_taskrobotEngagement,visible,270,1
6295,33011_sessie2_taskrobotEngagement,visible,271,1
6296,33011_sessie2_taskrobotEngagement,visible,272,1
6297,33011_sessie2_taskrobotEngagement,visible,273,1
6298,33011_sessie2_taskrobotEngagement,visible,274,1
6299,33011_sessie2_taskrobotEngagement,visible,275,1
6300,33011_sessie2_taskrobotEngagement,visible,276,1
6301,33011_sessie2_taskrobotEngagement,visible,277,1
6302,33011_sessie2_taskrobotEngagement,visible,278,1
6303,33011_sessie2_taskrobotEngagement,visible,279,3
6304,33011_sessie2_taskrobotEngagement,visible,280,3
6305,33011_sessie2_taskrobotEngagement,visible,281,3
6306,33011_sessie2_taskrobotEngagement,visible,282,3
6307,33011_sessie2_taskrobotEngagement,visible,283,3
6308,33011_sessie2_taskrobotEngagement,visible,284,3
6309,33011_sessie2_taskrobotEngagement,visible,285,3
6310,33011_sessie2_taskrobotEngagement,visible,286,3
6311,33011_sessie2_taskrobotEngagement,visible,287,3
6312,33011_sessie2_taskrobotEngagement,visible,288,3
6313,33011_sessie2_taskrobotEngagement,visible,289,3
6314,33011_sessie2_taskrobotEngagement,visible,290,3
6315,33011_sessie2_taskrobotEngagement,visible,291,3
6316,33011_sessie2_taskrobotEngagement,visible,292,3
6317,33011_sessie2_taskrobotEngagement,visible,293,3
6318,33011_sessie2_taskrobotEngagement,visible,294,3
6319,33011_sessie2_taskrobotEngagement,visible,295,3
6320,33011_sessie2_taskrobotEngagement,visible,296,3
6321,33011_sessie2_taskrobotEngagement,visible,297,3
6322,33011_sessie2_taskrobotEngagement,visible,298,3
6323,33011_sessie2_taskrobotEngagement,visible,299,3
6324,33011_sessie2_taskrobotEngagement,visible,300,3
6325,33011_sessie2_taskrobotEngagement,visible,301,3
6326,33011_sessie2_taskrobotEngagement,visible,302,3
6327,33011_sessie2_taskrobotEngagement,visible,303,3
6328,33011_sessie2_taskrobotEngagement,visible,304,3
6329,33011_sessie2_taskrobotEngagement,visible,305,3
6330,33011_sessie2_taskrobotEngagement,visible,306,3
6331,33011_sessie2_taskrobotEngagement,visible,307,3
6332,33011_sessie2_taskrobotEngagement,visible,308,3
6333,33011_sessie2_taskrobotEngagement,visible,309,3
6334,33011_sessie2_taskrobotEngagement,visible,310,3
6335,33011_sessie2_taskrobotEngagement,visible,311,3
6336,33011_sessie2_taskrobotEngagement,visible,312,3
6337,33011_sessie2_taskrobotEngagement,visible,313,3
6338,33011_sessie2_taskrobotEngagement,visible,314,3
6339,33011_sessie2_taskrobotEngagement,visible,315,3
6340,33011_sessie2_taskrobotEngagement,visible,316,3
6341,33011_sessie2_taskrobotEngagement,visible,317,3
6342,33011_sessie2_taskrobotEngagement,visible,318,3
6343,33011_sessie2_taskrobotEngagement,visible,319,3
6344,33011_sessie2_taskrobotEngagement,visible,320,3
6345,33011_sessie2_taskrobotEngagement,visible,321,3
6346,33011_sessie2_taskrobotEngagement,visible,322,3
6347,33011_sessie2_taskrobotEngagement,visible,323,3
6348,33011_sessie2_taskrobotEngagement,visible,324,3
6349,33011_sessie2_taskrobotEngagement,visible,325,3
6350,33011_sessie2_taskrobotEngagement,visible,326,3
6351,33011_sessie2_taskrobotEngagement,visible,327,3
6352,33011_sessie2_taskrobotEngagement,visible,328,3
6353,33011_sessie2_taskrobotEngagement,visible,329,3
6354,33011_sessie2_taskrobotEngagement,visible,330,3
6355,33011_sessie2_taskrobotEngagement,visible,331,3
6356,33011_sessie2_taskrobotEngagement,visible,332,3
6357,33011_sessie2_taskrobotEngagement,visible,333,3
6358,33011_sessie2_taskrobotEngagement,visible,334,3
6359,33011_sessie2_taskrobotEngagement,visible,335,1
6360,33011_sessie2_taskrobotEngagement,visible,336,1
6361,33011_sessie2_taskrobotEngagement,visible,337,1
6362,33011_sessie2_taskrobotEngagement,visible,338,1
6363,33011_sessie2_taskrobotEngagement,visible,339,1
6364,33011_sessie2_taskrobotEngagement,visible,340,1
6365,33011_sessie2_taskrobotEngagement,visible,341,1
6366,33011_sessie2_taskrobotEngagement,visible,342,1
6367,33011_sessie2_taskrobotEngagement,visible,343,1
6368,33011_sessie2_taskrobotEngagement,visible,344,1
6369,33011_sessie2_taskrobotEngagement,visible,345,1
6370,33011_sessie2_taskrobotEngagement,visible,346,1
6371,33011_sessie2_taskrobotEngagement,visible,347,1
6372,33011_sessie2_taskrobotEngagement,visible,348,1
6373,33011_sessie2_taskrobotEngagement,visible,349,1
6374,33011_sessie2_taskrobotEngagement,visible,350,1
6375,33011_sessie2_taskrobotEngagement,visible,351,1
6376,33011_sessie2_taskrobotEngagement,visible,352,1
6377,33011_sessie2_taskrobotEngagement,visible,353,1
6378,33011_sessie2_taskrobotEngagement,visible,354,1
6379,33011_sessie2_taskrobotEngagement,visible,355,1
6380,33011_sessie2_taskrobotEngagement,visible,356,1
6381,33011_sessie2_taskrobotEngagement,visible,357,1
6382,33011_sessie2_taskrobotEngagement,visible,358,1
6383,33011_sessie2_taskrobotEngagement,visible,359,1
6384,33011_sessie2_taskrobotEngagement,visible,360,1
6385,33011_sessie2_taskrobotEngagement,visible,361,1
6386,33011_sessie2_taskrobotEngagement,visible,362,1
6387,33011_sessie2_taskrobotEngagement,visible,363,1
6388,33011_sessie2_taskrobotEngagement,visible,364,1
6389,33011_sessie2_taskrobotEngagement,visible,365,1
6390,33011_sessie2_taskrobotEngagement,visible,366,1
6391,33011_sessie2_taskrobotEngagement,visible,367,1
6392,33011_sessie2_taskrobotEngagement,visible,368,1
6393,33011_sessie2_taskrobotEngagement,visible,369,1
6394,33011_sessie2_taskrobotEngagement,visible,370,1
6395,33011_sessie2_taskrobotEngagement,visible,371,1
6396,33011_sessie2_taskrobotEngagement,visible,372,1
6397,33011_sessie2_taskrobotEngagement,visible,373,1
6398,33011_sessie2_taskrobotEngagement,visible,374,1
6399,33011_sessie2_taskrobotEngagement,visible,375,1
6400,33011_sessie2_taskrobotEngagement,visible,376,1
6401,33011_sessie2_taskrobotEngagement,visible,377,1
6402,33011_sessie2_taskrobotEngagement,visible,378,1
6403,33011_sessie2_taskrobotEngagement,visible,379,1
6404,33011_sessie2_taskrobotEngagement,visible,380,1
6405,33011_sessie2_taskrobotEngagement,visible,381,1
6406,33011_sessie2_taskrobotEngagement,visible,382,1
6407,33011_sessie2_taskrobotEngagement,visible,383,1
6408,33011_sessie2_taskrobotEngagement,visible,384,1
6409,33011_sessie2_taskrobotEngagement,visible,385,1
6410,33011_sessie2_taskrobotEngagement,visible,386,1
6411,33011_sessie2_taskrobotEngagement,visible,387,1
6412,33011_sessie2_taskrobotEngagement,visible,388,1
6413,33011_sessie2_taskrobotEngagement,visible,389,1
6414,33011_sessie2_taskrobotEngagement,visible,390,1
6415,33011_sessie2_taskrobotEngagement,visible,391,1
6416,33011_sessie2_taskrobotEngagement,visible,392,1
6417,33011_sessie2_taskrobotEngagement,visible,393,1
6418,33011_sessie2_taskrobotEngagement,visible,394,1
6419,33011_sessie2_taskrobotEngagement,visible,395,1
6420,33011_sessie2_taskrobotEngagement,visible,396,1
6421,33011_sessie2_taskrobotEngagement,visible,397,1
6422,33011_sessie2_taskrobotEngagement,visible,398,1
6423,33011_sessie2_taskrobotEngagement,visible,399,1
6424,33011_sessie2_taskrobotEngagement,visible,400,1
6425,33011_sessie2_taskrobotEngagement,visible,401,1
6426,33011_sessie2_taskrobotEngagement,visible,402,1
6427,33011_sessie2_taskrobotEngagement,visible,403,1
6428,33011_sessie2_taskrobotEngagement,visible,404,1
6429,33011_sessie2_taskrobotEngagement,visible,405,1
6430,33011_sessie2_taskrobotEngagement,visible,406,1
6431,33011_sessie2_taskrobotEngagement,visible,407,1
6432,33011_sessie2_taskrobotEngagement,visible,408,1
6433,33011_sessie2_taskrobotEngagement,visible,409,1
6434,33011_sessie2_taskrobotEngagement,visible,410,1
6435,33011_sessie2_taskrobotEngagement,visible,411,1
6436,33011_sessie2_taskrobotEngagement,visible,412,1
6437,33011_sessie2_taskrobotEngagement,visible,413,1
6438,33011_sessie2_taskrobotEngagement,visible,414,1
6439,33011_sessie2_taskrobotEngagement,visible,415,1
6440,33011_sessie2_taskrobotEngagement,visible,416,1
6441,33011_sessie2_taskrobotEngagement,visible,417,1
6442,33011_sessie2_taskrobotEngagement,visible,418,1
6443,33011_sessie2_taskrobotEngagement,visible,419,1
6444,33011_sessie2_taskrobotEngagement,visible,420,1
6445,33011_sessie2_taskrobotEngagement,visible,421,1
6446,33011_sessie2_taskrobotEngagement,visible,422,1
6447,33011_sessie2_taskrobotEngagement,visible,423,1
6448,33011_sessie2_taskrobotEngagement,visible,424,1
6449,33011_sessie2_taskrobotEngagement,visible,425,1
6450,33011_sessie2_taskrobotEngagement,visible,426,1
6451,33011_sessie2_taskrobotEngagement,visible,427,1
6452,33011_sessie2_taskrobotEngagement,visible,428,1
6453,33011_sessie2_taskrobotEngagement,visible,429,1
6454,33011_sessie2_taskrobotEngagement,visible,430,1
6455,33011_sessie2_taskrobotEngagement,visible,431,1
6456,33011_sessie2_taskrobotEngagement,visible,432,1
6457,33011_sessie2_taskrobotEngagement,visible,433,1
6458,33011_sessie2_taskrobotEngagement,visible,434,1
6459,33011_sessie2_taskrobotEngagement,visible,435,1
6460,33011_sessie2_taskrobotEngagement,visible,436,1
6461,33011_sessie2_taskrobotEngagement,visible,437,1
6462,33011_sessie2_taskrobotEngagement,visible,438,1
6463,33011_sessie2_taskrobotEngagement,visible,439,1
6464,33011_sessie2_taskrobotEngagement,visible,440,1
6465,33011_sessie2_taskrobotEngagement,visible,441,1
6466,33011_sessie2_taskrobotEngagement,visible,442,1
6467,33011_sessie2_taskrobotEngagement,visible,443,1
6468,33011_sessie2_taskrobotEngagement,visible,444,1
6469,33011_sessie2_taskrobotEngagement,visible,445,1
6470,33011_sessie2_taskrobotEngagement,visible,446,1
6471,33011_sessie2_taskrobotEngagement,visible,447,1
6472,33011_sessie2_taskrobotEngagement,visible,448,1
6473,33011_sessie2_taskrobotEngagement,visible,449,1
6474,33011_sessie2_taskrobotEngagement,visible,450,1
6475,33011_sessie2_taskrobotEngagement,visible,451,1
6476,33011_sessie2_taskrobotEngagement,visible,452,1
6477,33011_sessie2_taskrobotEngagement,visible,453,1
6478,33011_sessie2_taskrobotEngagement,visible,454,1
6479,33011_sessie2_taskrobotEngagement,visible,455,1
6480,33011_sessie2_taskrobotEngagement,visible,456,1
