,tier,beginmm,begin,endmm,end,diffmm,diff,class,file,annotator,case
1033,default,00:01:45.000,105.0,00:01:48.300,108.3,00:00:03.300,3.3,1,Proefpersoon22016_Sessie1,Lin,visible
1034,default,00:01:48.300,108.3,00:01:52.670,112.67,00:00:04.370,4.37,3,Proefpersoon22016_Sessie1,Lin,visible
1035,default,00:01:52.700,112.7,00:01:54.190,114.19,00:00:01.490,1.49,2,Proefpersoon22016_Sessie1,Lin,visible
1036,default,00:01:54.190,114.19,00:01:57.950,117.95,00:00:03.760,3.76,3,Proefpersoon22016_Sessie1,Lin,visible
1037,default,00:01:57.970,117.97,00:01:59.140,119.14,00:00:01.170,1.17,2,Proefpersoon22016_Sessie1,Lin,visible
1038,default,00:01:59.170,119.17,00:02:00.450,120.45,00:00:01.280,1.28,3,Proefpersoon22016_Sessie1,Lin,visible
1039,default,00:00:00.000,0.0,00:00:08.540,8.54,00:00:08.540,8.54,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1040,default,00:00:08.540,8.54,00:00:10.188,10.188,00:00:01.648,1.648,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1041,default,00:00:10.188,10.188,00:00:19.680,19.68,00:00:09.492,9.492,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1042,default,00:00:19.680,19.68,00:00:22.180,22.18,00:00:02.500,2.5,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1043,default,00:00:22.180,22.18,00:00:22.501,22.501,00:00:00.321,0.321,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1044,default,00:00:22.501,22.501,00:00:23.510,23.51,00:00:01.009,1.009,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1045,default,00:00:23.510,23.51,00:00:25.750,25.75,00:00:02.240,2.24,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1046,default,00:00:25.750,25.75,00:00:32.870,32.87,00:00:07.120,7.12,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1047,default,00:00:32.870,32.87,00:00:43.620,43.62,00:00:10.750,10.75,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1048,default,00:00:43.620,43.62,00:00:49.120,49.12,00:00:05.500,5.5,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1049,default,00:00:49.120,49.12,00:00:51.870,51.87,00:00:02.750,2.75,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1050,default,00:00:51.870,51.87,00:00:56.420,56.42,00:00:04.550,4.55,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1051,default,00:00:56.420,56.42,00:00:56.740,56.74,00:00:00.320,0.32,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1052,default,00:00:56.740,56.74,00:00:57.740,57.74,00:00:01.000,1.0,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1053,default,00:00:57.740,57.74,00:01:04.330,64.33,00:00:06.590,6.59,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1054,default,00:01:04.330,64.33,00:01:05.470,65.47,00:00:01.140,1.14,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1055,default,00:01:05.470,65.47,00:01:13.290,73.29,00:00:07.820,7.82,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1056,default,00:01:13.290,73.29,00:01:14.021,74.021,00:00:00.731,0.731,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1057,default,00:01:14.021,74.021,00:01:16.280,76.28,00:00:02.259,2.259,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1058,default,00:01:16.280,76.28,00:01:18.300,78.3,00:00:02.020,2.02,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1059,default,00:01:18.300,78.3,00:01:32.800,92.8,00:00:14.500,14.5,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1060,default,00:01:32.800,92.8,00:01:39.530,99.53,00:00:06.730,6.73,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1061,default,00:01:39.530,99.53,00:01:42.570,102.57,00:00:03.040,3.04,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1062,default,00:01:42.570,102.57,00:01:43.320,103.32,00:00:00.750,0.75,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1063,default,00:01:43.320,103.32,00:01:50.570,110.57,00:00:07.250,7.25,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1064,default,00:01:50.570,110.57,00:01:56.660,116.66,00:00:06.090,6.09,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1065,default,00:01:56.660,116.66,00:01:57.200,117.2,00:00:00.540,0.54,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1066,default,00:01:57.200,117.2,00:02:02.300,122.3,00:00:05.100,5.1,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1067,default,00:02:02.300,122.3,00:02:03.840,123.84,00:00:01.540,1.54,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1068,default,00:02:03.840,123.84,00:02:13.410,133.41,00:00:09.570,9.57,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1069,default,00:02:13.410,133.41,00:02:14.190,134.19,00:00:00.780,0.78,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1070,default,00:02:14.190,134.19,00:02:14.860,134.86,00:00:00.670,0.67,1,51014_sessie2_taskrobotEngagement,Ronald,invisible
1071,default,00:02:14.860,134.86,00:02:21.900,141.9,00:00:07.040,7.04,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1072,default,00:02:21.900,141.9,00:02:23.310,143.31,00:00:01.410,1.41,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1073,default,00:02:23.310,143.31,00:02:25.560,145.56,00:00:02.250,2.25,3,51014_sessie2_taskrobotEngagement,Ronald,invisible
1074,default,00:02:25.560,145.56,00:02:26.180,146.18,00:00:00.620,0.62,2,51014_sessie2_taskrobotEngagement,Ronald,invisible
1075,default,00:02:26.180,146.18,00:02:27.600,147.6,00:00:01.420,1.42,0,51014_sessie2_taskrobotEngagement,Ronald,invisible
1076,default,00:00:00.000,0.0,00:00:08.924,8.924,00:00:08.924,8.924,1,Proefpersoon11009_sessie2,Ronald,invisible
1077,default,00:00:08.924,8.924,00:00:09.650,9.65,00:00:00.726,0.726,3,Proefpersoon11009_sessie2,Ronald,invisible
1078,default,00:00:09.650,9.65,00:00:10.650,10.65,00:00:01.000,1.0,3,Proefpersoon11009_sessie2,Ronald,invisible
1079,default,00:00:10.650,10.65,00:00:11.150,11.15,00:00:00.500,0.5,1,Proefpersoon11009_sessie2,Ronald,invisible
1080,default,00:00:11.150,11.15,00:00:12.650,12.65,00:00:01.500,1.5,3,Proefpersoon11009_sessie2,Ronald,invisible
1081,default,00:00:12.650,12.65,00:00:15.052,15.052,00:00:02.402,2.402,1,Proefpersoon11009_sessie2,Ronald,invisible
1082,default,00:00:15.052,15.052,00:00:29.891,29.891,00:00:14.839,14.839,2,Proefpersoon11009_sessie2,Ronald,invisible
1083,default,00:00:29.891,29.891,00:00:30.145,30.145,00:00:00.254,0.254,4,Proefpersoon11009_sessie2,Ronald,invisible
1084,default,00:00:30.145,30.145,00:00:38.484,38.484,00:00:08.339,8.339,0,Proefpersoon11009_sessie2,Ronald,invisible
1085,default,00:00:38.484,38.484,00:00:39.601,39.601,00:00:01.117,1.117,2,Proefpersoon11009_sessie2,Ronald,invisible
1086,default,00:00:39.601,39.601,00:00:59.534,59.534,00:00:19.933,19.933,0,Proefpersoon11009_sessie2,Ronald,invisible
1087,default,00:00:59.534,59.534,00:01:00.255,60.255,00:00:00.721,0.721,2,Proefpersoon11009_sessie2,Ronald,invisible
1088,default,00:01:00.255,60.255,00:01:02.051,62.051,00:00:01.796,1.796,1,Proefpersoon11009_sessie2,Ronald,invisible
1089,default,00:01:02.051,62.051,00:01:15.510,75.51,00:00:13.459,13.459,2,Proefpersoon11009_sessie2,Ronald,invisible
1090,default,00:01:15.510,75.51,00:01:19.600,79.6,00:00:04.090,4.09,3,Proefpersoon11009_sessie2,Ronald,invisible
1091,default,00:01:19.600,79.6,00:01:34.020,94.02,00:00:14.420,14.42,1,Proefpersoon11009_sessie2,Ronald,invisible
1092,default,00:01:34.020,94.02,00:01:35.809,95.809,00:00:01.789,1.789,3,Proefpersoon11009_sessie2,Ronald,invisible
1093,default,00:01:35.809,95.809,00:01:36.957,96.957,00:00:01.148,1.148,1,Proefpersoon11009_sessie2,Ronald,invisible
1094,default,00:01:36.957,96.957,00:01:38.234,98.234,00:00:01.277,1.277,4,Proefpersoon11009_sessie2,Ronald,invisible
1095,default,00:01:38.234,98.234,00:01:38.701,98.701,00:00:00.467,0.467,0,Proefpersoon11009_sessie2,Ronald,invisible
1096,default,00:01:38.701,98.701,00:01:41.550,101.55,00:00:02.849,2.849,1,Proefpersoon11009_sessie2,Ronald,invisible
1097,default,00:01:41.550,101.55,00:01:52.687,112.687,00:00:11.137,11.137,2,Proefpersoon11009_sessie2,Ronald,invisible
1098,default,00:01:52.687,112.687,00:01:57.450,117.45,00:00:04.763,4.763,0,Proefpersoon11009_sessie2,Ronald,invisible
1099,default,00:01:57.450,117.45,00:01:57.952,117.952,00:00:00.502,0.502,2,Proefpersoon11009_sessie2,Ronald,invisible
1100,default,00:01:57.952,117.952,00:02:01.236,121.236,00:00:03.284,3.284,0,Proefpersoon11009_sessie2,Ronald,invisible
1101,default,00:02:01.236,121.236,00:02:01.934,121.934,00:00:00.698,0.698,4,Proefpersoon11009_sessie2,Ronald,invisible
1102,default,00:00:00.000,0.0,00:00:11.018,11.018,00:00:11.018,11.018,1,Proefpersoon11012_sessie1,Ronald,invisible
1103,default,00:00:11.018,11.018,00:00:13.150,13.15,00:00:02.132,2.132,2,Proefpersoon11012_sessie1,Ronald,invisible
1104,default,00:00:13.150,13.15,00:00:13.900,13.9,00:00:00.750,0.75,1,Proefpersoon11012_sessie1,Ronald,invisible
1105,default,00:00:13.900,13.9,00:00:14.400,14.4,00:00:00.500,0.5,2,Proefpersoon11012_sessie1,Ronald,invisible
1106,default,00:00:14.400,14.4,00:00:15.900,15.9,00:00:01.500,1.5,1,Proefpersoon11012_sessie1,Ronald,invisible
1107,default,00:00:15.900,15.9,00:00:20.037,20.037,00:00:04.137,4.137,2,Proefpersoon11012_sessie1,Ronald,invisible
1108,default,00:00:20.037,20.037,00:00:20.600,20.6,00:00:00.563,0.563,1,Proefpersoon11012_sessie1,Ronald,invisible
1109,default,00:00:20.600,20.6,00:00:24.350,24.35,00:00:03.750,3.75,2,Proefpersoon11012_sessie1,Ronald,invisible
1110,default,00:00:24.350,24.35,00:00:25.600,25.6,00:00:01.250,1.25,1,Proefpersoon11012_sessie1,Ronald,invisible
1111,default,00:00:25.600,25.6,00:00:27.100,27.1,00:00:01.500,1.5,2,Proefpersoon11012_sessie1,Ronald,invisible
1112,default,00:00:27.100,27.1,00:00:37.256,37.256,00:00:10.156,10.156,1,Proefpersoon11012_sessie1,Ronald,invisible
1113,default,00:00:37.256,37.256,00:00:38.053,38.053,00:00:00.797,0.797,2,Proefpersoon11012_sessie1,Ronald,invisible
1114,default,00:00:38.053,38.053,00:00:55.334,55.334,00:00:17.281,17.281,1,Proefpersoon11012_sessie1,Ronald,invisible
1115,default,00:00:55.334,55.334,00:00:56.150,56.15,00:00:00.816,0.816,3,Proefpersoon11012_sessie1,Ronald,invisible
1116,default,00:00:56.150,56.15,00:01:06.070,66.07,00:00:09.920,9.92,1,Proefpersoon11012_sessie1,Ronald,invisible
1117,default,00:01:06.070,66.07,00:01:07.357,67.357,00:00:01.287,1.287,2,Proefpersoon11012_sessie1,Ronald,invisible
1118,default,00:01:07.357,67.357,00:01:23.000,83.0,00:00:15.643,15.643,1,Proefpersoon11012_sessie1,Ronald,invisible
1119,default,00:01:23.000,83.0,00:01:28.500,88.5,00:00:05.500,5.5,2,Proefpersoon11012_sessie1,Ronald,invisible
1120,default,00:01:28.500,88.5,00:01:32.070,92.07,00:00:03.570,3.57,1,Proefpersoon11012_sessie1,Ronald,invisible
1121,default,00:01:32.070,92.07,00:01:33.900,93.9,00:00:01.830,1.83,2,Proefpersoon11012_sessie1,Ronald,invisible
1122,default,00:01:33.900,93.9,00:01:35.650,95.65,00:00:01.750,1.75,1,Proefpersoon11012_sessie1,Ronald,invisible
1123,default,00:01:35.650,95.65,00:02:04.184,124.184,00:00:28.534,28.534,1,Proefpersoon11012_sessie1,Ronald,invisible
1124,default,00:02:04.184,124.184,00:02:05.118,125.118,00:00:00.934,0.934,2,Proefpersoon11012_sessie1,Ronald,invisible
1125,default,00:02:05.118,125.118,00:02:07.000,127.0,00:00:01.882,1.882,1,Proefpersoon11012_sessie1,Ronald,invisible
1126,default,00:02:07.000,127.0,00:02:22.802,142.802,00:00:15.802,15.802,1,Proefpersoon11012_sessie1,Ronald,invisible
1127,default,00:02:22.802,142.802,00:02:23.720,143.72,00:00:00.918,0.918,2,Proefpersoon11012_sessie1,Ronald,invisible
1128,default,00:02:23.720,143.72,00:02:23.926,143.926,00:00:00.206,0.206,1,Proefpersoon11012_sessie1,Ronald,invisible
1129,default,00:02:23.926,143.926,00:02:24.934,144.934,00:00:01.008,1.008,4,Proefpersoon11012_sessie1,Ronald,invisible
1130,default,00:00:00.000,0.0,00:00:03.150,3.15,00:00:03.150,3.15,3,Proefpersoon11029_sessie2,Ronald,invisible
1131,default,00:00:03.150,3.15,00:00:03.650,3.65,00:00:00.500,0.5,2,Proefpersoon11029_sessie2,Ronald,invisible
1132,default,00:00:03.650,3.65,00:00:04.900,4.9,00:00:01.250,1.25,1,Proefpersoon11029_sessie2,Ronald,invisible
1133,default,00:00:04.900,4.9,00:00:09.052,9.052,00:00:04.152,4.152,1,Proefpersoon11029_sessie2,Ronald,invisible
1134,default,00:00:09.052,9.052,00:00:15.200,15.2,00:00:06.148,6.148,2,Proefpersoon11029_sessie2,Ronald,invisible
1135,default,00:00:15.200,15.2,00:00:19.450,19.45,00:00:04.250,4.25,1,Proefpersoon11029_sessie2,Ronald,invisible
1136,default,00:00:19.450,19.45,00:00:20.450,20.45,00:00:01.000,1.0,0,Proefpersoon11029_sessie2,Ronald,invisible
1137,default,00:00:20.450,20.45,00:00:23.450,23.45,00:00:03.000,3.0,2,Proefpersoon11029_sessie2,Ronald,invisible
1138,default,00:00:23.450,23.45,00:00:30.186,30.186,00:00:06.736,6.736,2,Proefpersoon11029_sessie2,Ronald,invisible
1139,default,00:00:30.186,30.186,00:00:33.850,33.85,00:00:03.664,3.664,3,Proefpersoon11029_sessie2,Ronald,invisible
1140,default,00:00:33.850,33.85,00:00:35.072,35.072,00:00:01.222,1.222,1,Proefpersoon11029_sessie2,Ronald,invisible
1141,default,00:00:35.072,35.072,00:00:36.685,36.685,00:00:01.613,1.613,3,Proefpersoon11029_sessie2,Ronald,invisible
1142,default,00:00:36.685,36.685,00:00:41.250,41.25,00:00:04.565,4.565,1,Proefpersoon11029_sessie2,Ronald,invisible
1143,default,00:00:41.250,41.25,00:00:41.887,41.887,00:00:00.637,0.637,3,Proefpersoon11029_sessie2,Ronald,invisible
1144,default,00:00:41.887,41.887,00:00:43.401,43.401,00:00:01.514,1.514,1,Proefpersoon11029_sessie2,Ronald,invisible
1145,default,00:00:43.401,43.401,00:00:51.350,51.35,00:00:07.949,7.949,3,Proefpersoon11029_sessie2,Ronald,invisible
1146,default,00:00:51.350,51.35,00:00:54.053,54.053,00:00:02.703,2.703,2,Proefpersoon11029_sessie2,Ronald,invisible
1147,default,00:00:54.053,54.053,00:00:55.052,55.052,00:00:00.999,0.999,1,Proefpersoon11029_sessie2,Ronald,invisible
1148,default,00:00:55.052,55.052,00:00:57.751,57.751,00:00:02.699,2.699,1,Proefpersoon11029_sessie2,Ronald,invisible
1149,default,00:00:57.751,57.751,00:00:59.000,59.0,00:00:01.249,1.249,2,Proefpersoon11029_sessie2,Ronald,invisible
1150,default,00:00:59.000,59.0,00:01:00.759,60.759,00:00:01.759,1.759,1,Proefpersoon11029_sessie2,Ronald,invisible
1151,default,00:01:00.759,60.759,00:01:02.750,62.75,00:00:01.991,1.991,2,Proefpersoon11029_sessie2,Ronald,invisible
1152,default,00:01:02.750,62.75,00:01:06.250,66.25,00:00:03.500,3.5,1,Proefpersoon11029_sessie2,Ronald,invisible
1153,default,00:01:06.250,66.25,00:01:09.750,69.75,00:00:03.500,3.5,3,Proefpersoon11029_sessie2,Ronald,invisible
1154,default,00:01:09.750,69.75,00:01:15.750,75.75,00:00:06.000,6.0,3,Proefpersoon11029_sessie2,Ronald,invisible
1155,default,00:01:15.750,75.75,00:01:17.090,77.09,00:00:01.340,1.34,1,Proefpersoon11029_sessie2,Ronald,invisible
1156,default,00:01:17.090,77.09,00:01:19.400,79.4,00:00:02.310,2.31,3,Proefpersoon11029_sessie2,Ronald,invisible
1157,default,00:01:19.400,79.4,00:01:21.150,81.15,00:00:01.750,1.75,4,Proefpersoon11029_sessie2,Ronald,invisible
1158,default,00:01:21.150,81.15,00:01:21.968,81.968,00:00:00.818,0.818,4,Proefpersoon11029_sessie2,Ronald,invisible
1159,default,00:01:21.968,81.968,00:01:28.294,88.294,00:00:06.326,6.326,1,Proefpersoon11029_sessie2,Ronald,invisible
1160,default,00:01:28.294,88.294,00:01:35.950,95.95,00:00:07.656,7.656,2,Proefpersoon11029_sessie2,Ronald,invisible
1161,default,00:01:35.950,95.95,00:01:37.200,97.2,00:00:01.250,1.25,0,Proefpersoon11029_sessie2,Ronald,invisible
1162,default,00:01:37.200,97.2,00:01:45.950,105.95,00:00:08.750,8.75,1,Proefpersoon11029_sessie2,Ronald,invisible
1163,default,00:01:45.950,105.95,00:01:47.300,107.3,00:00:01.350,1.35,3,Proefpersoon11029_sessie2,Ronald,invisible
1164,default,00:01:47.300,107.3,00:01:49.800,109.8,00:00:02.500,2.5,3,Proefpersoon11029_sessie2,Ronald,invisible
1165,default,00:01:49.800,109.8,00:01:59.970,119.97,00:00:10.170,10.17,2,Proefpersoon11029_sessie2,Ronald,invisible
1166,default,00:01:59.970,119.97,00:02:00.992,120.992,00:00:01.022,1.022,1,Proefpersoon11029_sessie2,Ronald,invisible
1167,default,00:02:00.992,120.992,00:02:01.934,121.934,00:00:00.942,0.942,4,Proefpersoon11029_sessie2,Ronald,invisible
